j1p4,j1p4,j1p4,j1p4,j2p4,j2p4,j2p4,j2p4,j3p4,j3p4,j3p4,j3p4,dR12,dR13,dR23,j1btag,j2btag,j3btag,j1area,j2area,j3area
pt,phi,eta,mass,pt,phi,eta,mass,pt,phi,eta,mass,,,,,,,,,
81.4375,0.5620117,1.4831543,15.171875,60.96875,-0.5821533,1.0068359,8.4140625,56.6875,1.6914062,1.6870117,8.4140625,1.239352,1.1476454,2.373123,0.18725586,0.18725586,0.18725586,0.47875977,0.4987793,0.47875977
81.4375,0.5620117,1.4831543,15.171875,60.96875,-0.5821533,1.0068359,8.4140625,46.46875,2.7460938,0.7889404,8.4140625,1.239352,2.2917564,2.9629612,0.18725586,0.18725586,0.18725586,0.47875977,0.4987793,0.5385742
81.4375,0.5620117,1.4831543,15.171875,56.6875,1.6914062,1.6870117,8.0703125,46.46875,2.7460938,0.7889404,8.0703125,1.1476454,2.2917564,1.3852428,0.18725586,0.18725586,0.18725586,0.47875977,0.47875977,0.5385742
60.96875,-0.5821533,1.0068359,8.4140625,56.6875,1.6914062,1.6870117,8.0703125,46.46875,2.7460938,0.7889404,8.0703125,2.373123,2.9629612,1.3852428,0.9213867,0.9213867,0.9213867,0.4987793,0.47875977,0.5385742
176.75,-2.3701172,0.8942871,24.8125,55.5,0.24630737,0.19430542,8.2109375,48.0,-3.0307617,-0.27453613,8.2109375,2.7084408,1.342609,3.0424573,0.4152832,0.4152832,0.4152832,0.5185547,0.50878906,0.50878906
171.25,-0.75842285,-1.6213379,14.9609375,47.78125,-1.1162109,-2.1137695,8.484375,42.3125,-2.7802734,-1.2243652,8.484375,0.6086881,2.0604534,1.8868345,0.90966797,0.90966797,0.90966797,0.47875977,0.46875,0.46875
107.375,0.15353394,1.5429688,12.8671875,58.90625,1.0683594,0.710083,8.5390625,37.90625,-3.0112305,0.5510254,8.5390625,1.237176,3.2723844,2.2093284,0.98876953,0.98876953,0.98876953,0.48876953,0.4987793,0.47875977
107.375,0.15353394,1.5429688,12.8671875,58.90625,1.0683594,0.710083,8.5390625,35.375,-2.3237305,-0.88586426,8.5390625,1.237176,3.4693038,3.3023448,0.98876953,0.98876953,0.98876953,0.48876953,0.4987793,0.5288086
107.375,0.15353394,1.5429688,12.8671875,37.90625,-3.0112305,0.5510254,8.875,35.375,-2.3237305,-0.88586426,8.875,3.2723844,3.4693038,1.592893,0.98876953,0.98876953,0.98876953,0.48876953,0.47875977,0.5288086
58.90625,1.0683594,0.710083,8.5390625,37.90625,-3.0112305,0.5510254,8.875,35.375,-2.3237305,-0.88586426,8.875,2.2093284,3.3023448,1.592893,0.734375,0.734375,0.734375,0.4987793,0.47875977,0.5288086
123.0625,-1.730957,-0.4979248,10.5703125,91.0625,2.1972656,1.8942871,9.0859375,69.5,0.65808105,-0.88391113,9.0859375,3.3568625,2.4200182,3.1760788,0.40942383,0.40942383,0.40942383,0.48876953,0.4987793,0.48876953
123.0625,-1.730957,-0.4979248,10.5703125,91.0625,2.1972656,1.8942871,9.0859375,37.09375,-0.6719971,-0.12080383,9.0859375,3.3568625,1.124107,3.5061748,0.40942383,0.40942383,0.40942383,0.48876953,0.4987793,0.48876953
123.0625,-1.730957,-0.4979248,10.5703125,69.5,0.65808105,-0.88391113,6.40625,37.09375,-0.6719971,-0.12080383,6.40625,2.4200182,1.124107,1.533441,0.40942383,0.40942383,0.40942383,0.48876953,0.48876953,0.48876953
91.0625,2.1972656,1.8942871,9.0859375,69.5,0.65808105,-0.88391113,6.40625,37.09375,-0.6719971,-0.12080383,6.40625,3.1760788,3.5061748,1.533441,0.076416016,0.076416016,0.076416016,0.4987793,0.48876953,0.48876953
140.125,-0.27392578,-0.9256592,22.296875,116.5,2.9560547,-0.68408203,14.828125,101.0,0.3515625,-0.49768066,14.828125,3.062747,0.7578926,2.6111543,0.16210938,0.16210938,0.16210938,0.5185547,0.47875977,0.48876953
140.125,-0.27392578,-0.9256592,22.296875,116.5,2.9560547,-0.68408203,14.828125,30.734375,1.1809082,0.15942383,14.828125,3.062747,1.8149234,1.9653621,0.16210938,0.16210938,0.16210938,0.5185547,0.47875977,0.45874023
140.125,-0.27392578,-0.9256592,22.296875,101.0,0.3515625,-0.49768066,11.5546875,30.734375,1.1809082,0.15942383,11.5546875,0.7578926,1.8149234,1.0581118,0.16210938,0.16210938,0.16210938,0.5185547,0.48876953,0.45874023
116.5,2.9560547,-0.68408203,14.828125,101.0,0.3515625,-0.49768066,11.5546875,30.734375,1.1809082,0.15942383,11.5546875,2.6111543,1.9653621,1.0581118,0.19311523,0.19311523,0.19311523,0.47875977,0.48876953,0.45874023
151.625,-0.6533203,1.2194824,17.0,51.28125,-1.8286133,0.5366211,9.3984375,45.375,1.4316406,0.73413086,9.3984375,1.3592696,2.1407075,3.0293767,0.9785156,0.9785156,0.9785156,0.46875,0.5185547,0.47875977
151.625,-0.6533203,1.2194824,17.0,51.28125,-1.8286133,0.5366211,9.3984375,30.484375,1.3569336,-0.33306885,9.3984375,1.3592696,2.5399873,3.2174096,0.9785156,0.9785156,0.9785156,0.46875,0.5185547,0.48876953
151.625,-0.6533203,1.2194824,17.0,45.375,1.4316406,0.73413086,7.7226562,30.484375,1.3569336,-0.33306885,7.7226562,2.1407075,2.5399873,1.0698113,0.9785156,0.9785156,0.9785156,0.46875,0.47875977,0.48876953
51.28125,-1.8286133,0.5366211,9.3984375,45.375,1.4316406,0.73413086,7.7226562,30.484375,1.3569336,-0.33306885,7.7226562,3.0293767,3.2174096,1.0698113,0.30004883,0.30004883,0.30004883,0.5185547,0.47875977,0.48876953
54.5,-1.111084,-0.60510254,8.9765625,48.40625,-0.04244995,0.4265747,8.6328125,40.5,0.5058594,0.71984863,8.6328125,1.4853743,2.0904548,0.6218141,0.41479492,0.41479492,0.41479492,0.45874023,0.48876953,0.46875
54.5,-1.111084,-0.60510254,8.9765625,48.40625,-0.04244995,0.4265747,8.6328125,32.0625,-1.8308105,1.4111328,8.6328125,1.4853743,2.1408436,2.0414674,0.41479492,0.41479492,0.41479492,0.45874023,0.48876953,0.50878906
54.5,-1.111084,-0.60510254,8.9765625,40.5,0.5058594,0.71984863,5.3867188,32.0625,-1.8308105,1.4111328,5.3867188,2.0904548,2.1408436,2.436781,0.41479492,0.41479492,0.41479492,0.45874023,0.46875,0.50878906
48.40625,-0.04244995,0.4265747,8.6328125,40.5,0.5058594,0.71984863,5.3867188,32.0625,-1.8308105,1.4111328,5.3867188,0.6218141,2.0414674,2.436781,0.99902344,0.99902344,0.99902344,0.48876953,0.46875,0.50878906
112.625,2.7641602,-2.3310547,14.859375,47.4375,1.0270996,-1.5290527,10.40625,34.75,0.38781738,-1.142334,10.40625,1.9132662,2.6570778,0.74715,0.88427734,0.88427734,0.88427734,0.47875977,0.5185547,0.5185547
99.6875,-1.6916504,-0.4981079,15.046875,74.75,-0.3394165,-1.3449707,12.2109375,63.125,1.4418945,-0.000497818,12.2109375,1.5955291,3.1728096,2.2317429,0.79345703,0.79345703,0.79345703,0.4987793,0.50878906,0.47875977
76.625,0.8811035,0.32421875,12.09375,60.375,-0.8149414,0.13427734,6.515625,47.875,1.8708496,-1.4414062,6.515625,1.7066479,2.0241117,3.1138806,0.94628906,0.94628906,0.94628906,0.50878906,0.4987793,0.4987793
76.625,0.8811035,0.32421875,12.09375,60.375,-0.8149414,0.13427734,6.515625,32.21875,1.3117676,-0.7546387,6.515625,1.7066479,1.1616389,2.3050082,0.94628906,0.94628906,0.94628906,0.50878906,0.4987793,0.47875977
76.625,0.8811035,0.32421875,12.09375,60.375,-0.8149414,0.13427734,6.515625,31.03125,-2.303711,-1.9299316,6.515625,1.7066479,3.8315916,2.5450726,0.94628906,0.94628906,0.94628906,0.50878906,0.4987793,0.5288086
76.625,0.8811035,0.32421875,12.09375,47.875,1.8708496,-1.4414062,10.09375,32.21875,1.3117676,-0.7546387,10.09375,2.0241117,1.1616389,0.8855633,0.94628906,0.94628906,0.94628906,0.50878906,0.4987793,0.47875977
76.625,0.8811035,0.32421875,12.09375,47.875,1.8708496,-1.4414062,10.09375,31.03125,-2.303711,-1.9299316,10.09375,2.0241117,3.8315916,2.1644757,0.94628906,0.94628906,0.94628906,0.50878906,0.4987793,0.5288086
76.625,0.8811035,0.32421875,12.09375,32.21875,1.3117676,-0.7546387,5.3046875,31.03125,-2.303711,-1.9299316,5.3046875,1.1616389,3.8315916,2.9151282,0.94628906,0.94628906,0.94628906,0.50878906,0.47875977,0.5288086
60.375,-0.8149414,0.13427734,6.515625,47.875,1.8708496,-1.4414062,10.09375,32.21875,1.3117676,-0.7546387,10.09375,3.1138806,2.3050082,0.8855633,0.11785889,0.11785889,0.11785889,0.4987793,0.4987793,0.47875977
60.375,-0.8149414,0.13427734,6.515625,47.875,1.8708496,-1.4414062,10.09375,31.03125,-2.303711,-1.9299316,10.09375,3.1138806,2.5450726,2.1644757,0.11785889,0.11785889,0.11785889,0.4987793,0.4987793,0.5288086
60.375,-0.8149414,0.13427734,6.515625,32.21875,1.3117676,-0.7546387,5.3046875,31.03125,-2.303711,-1.9299316,5.3046875,2.3050082,2.5450726,2.9151282,0.11785889,0.11785889,0.11785889,0.4987793,0.47875977,0.5288086
47.875,1.8708496,-1.4414062,10.09375,32.21875,1.3117676,-0.7546387,5.3046875,31.03125,-2.303711,-1.9299316,5.3046875,0.8855633,2.1644757,2.9151282,0.8125,0.8125,0.8125,0.4987793,0.47875977,0.5288086
89.0625,1.4846191,0.094818115,10.015625,87.375,-1.8989258,1.1113281,9.625,76.0625,-1.0820312,-0.3776245,9.625,3.0726547,2.6097696,1.6983217,0.8457031,0.8457031,0.8457031,0.46875,0.50878906,0.5385742
89.0625,1.4846191,0.094818115,10.015625,87.375,-1.8989258,1.1113281,9.625,50.25,-0.7479248,0.32818604,9.625,3.0726547,2.244708,1.3921618,0.8457031,0.8457031,0.8457031,0.46875,0.50878906,0.4987793
89.0625,1.4846191,0.094818115,10.015625,87.375,-1.8989258,1.1113281,9.625,39.0625,1.3286133,1.409668,9.625,3.0726547,1.3240725,3.070176,0.8457031,0.8457031,0.8457031,0.46875,0.50878906,0.46875
89.0625,1.4846191,0.094818115,10.015625,76.0625,-1.0820312,-0.3776245,11.3359375,50.25,-0.7479248,0.32818604,11.3359375,2.6097696,2.244708,0.7808941,0.8457031,0.8457031,0.8457031,0.46875,0.5385742,0.4987793
89.0625,1.4846191,0.094818115,10.015625,76.0625,-1.0820312,-0.3776245,11.3359375,39.0625,1.3286133,1.409668,11.3359375,2.6097696,1.3240725,3.0009367,0.8457031,0.8457031,0.8457031,0.46875,0.5385742,0.46875
89.0625,1.4846191,0.094818115,10.015625,50.25,-0.7479248,0.32818604,9.2265625,39.0625,1.3286133,1.409668,9.2265625,2.244708,1.3240725,2.3412845,0.8457031,0.8457031,0.8457031,0.46875,0.4987793,0.46875
87.375,-1.8989258,1.1113281,9.625,76.0625,-1.0820312,-0.3776245,11.3359375,50.25,-0.7479248,0.32818604,11.3359375,1.6983217,1.3921618,0.7808941,0.22131348,0.22131348,0.22131348,0.50878906,0.5385742,0.4987793
87.375,-1.8989258,1.1113281,9.625,76.0625,-1.0820312,-0.3776245,11.3359375,39.0625,1.3286133,1.409668,11.3359375,1.6983217,3.070176,3.0009367,0.22131348,0.22131348,0.22131348,0.50878906,0.5385742,0.46875
87.375,-1.8989258,1.1113281,9.625,50.25,-0.7479248,0.32818604,9.2265625,39.0625,1.3286133,1.409668,9.2265625,1.3921618,3.070176,2.3412845,0.22131348,0.22131348,0.22131348,0.50878906,0.4987793,0.46875
76.0625,-1.0820312,-0.3776245,11.3359375,50.25,-0.7479248,0.32818604,9.2265625,39.0625,1.3286133,1.409668,9.2265625,0.7808941,3.0009367,2.3412845,0.99658203,0.99658203,0.99658203,0.5385742,0.4987793,0.46875
84.625,-0.37390137,-1.7514648,11.453125,81.5625,0.567749,-1.2910156,11.28125,57.65625,1.6950684,-1.6196289,11.28125,1.0481979,2.073166,1.1742383,0.91748047,0.91748047,0.91748047,0.5185547,0.4987793,0.48876953
67.125,-2.1069336,0.59313965,12.140625,59.3125,-1.4240723,0.0031352043,10.6484375,56.375,0.73083496,1.4694824,10.6484375,0.9024438,2.9700012,2.6064918,0.9433594,0.9433594,0.9433594,0.5185547,0.48876953,0.5185547
67.125,-2.1069336,0.59313965,12.140625,59.3125,-1.4240723,0.0031352043,10.6484375,32.90625,1.2536621,0.36901855,10.6484375,0.9024438,2.9311705,2.7026157,0.9433594,0.9433594,0.9433594,0.5185547,0.48876953,0.50878906
67.125,-2.1069336,0.59313965,12.140625,59.3125,-1.4240723,0.0031352043,10.6484375,32.4375,2.6835938,1.6748047,10.6484375,0.9024438,1.8433738,2.743604,0.9433594,0.9433594,0.9433594,0.5185547,0.48876953,0.48876953
67.125,-2.1069336,0.59313965,12.140625,59.3125,-1.4240723,0.0031352043,10.6484375,32.15625,1.2624512,-1.6523438,10.6484375,0.9024438,3.678645,3.155633,0.9433594,0.9433594,0.9433594,0.5185547,0.48876953,0.5288086
67.125,-2.1069336,0.59313965,12.140625,56.375,0.73083496,1.4694824,10.421875,32.90625,1.2536621,0.36901855,10.421875,2.9700012,2.9311705,1.2183468,0.9433594,0.9433594,0.9433594,0.5185547,0.5185547,0.50878906
67.125,-2.1069336,0.59313965,12.140625,56.375,0.73083496,1.4694824,10.421875,32.4375,2.6835938,1.6748047,10.421875,2.9700012,1.8433738,1.9635234,0.9433594,0.9433594,0.9433594,0.5185547,0.5185547,0.48876953
67.125,-2.1069336,0.59313965,12.140625,56.375,0.73083496,1.4694824,10.421875,32.15625,1.2624512,-1.6523438,10.421875,2.9700012,3.678645,3.1667671,0.9433594,0.9433594,0.9433594,0.5185547,0.5185547,0.5288086
67.125,-2.1069336,0.59313965,12.140625,32.90625,1.2536621,0.36901855,4.6953125,32.4375,2.6835938,1.6748047,4.6953125,2.9311705,1.8433738,1.9364353,0.9433594,0.9433594,0.9433594,0.5185547,0.50878906,0.48876953
67.125,-2.1069336,0.59313965,12.140625,32.90625,1.2536621,0.36901855,4.6953125,32.15625,1.2624512,-1.6523438,4.6953125,2.9311705,3.678645,2.0213814,0.9433594,0.9433594,0.9433594,0.5185547,0.50878906,0.5288086
67.125,-2.1069336,0.59313965,12.140625,32.4375,2.6835938,1.6748047,4.7734375,32.15625,1.2624512,-1.6523438,4.7734375,1.8433738,3.678645,3.6179502,0.9433594,0.9433594,0.9433594,0.5185547,0.48876953,0.5288086
59.3125,-1.4240723,0.0031352043,10.6484375,56.375,0.73083496,1.4694824,10.421875,32.90625,1.2536621,0.36901855,10.421875,2.6064918,2.7026157,1.2183468,0.13574219,0.13574219,0.13574219,0.48876953,0.5185547,0.50878906
59.3125,-1.4240723,0.0031352043,10.6484375,56.375,0.73083496,1.4694824,10.421875,32.4375,2.6835938,1.6748047,10.421875,2.6064918,2.743604,1.9635234,0.13574219,0.13574219,0.13574219,0.48876953,0.5185547,0.48876953
59.3125,-1.4240723,0.0031352043,10.6484375,56.375,0.73083496,1.4694824,10.421875,32.15625,1.2624512,-1.6523438,10.421875,2.6064918,3.155633,3.1667671,0.13574219,0.13574219,0.13574219,0.48876953,0.5185547,0.5288086
59.3125,-1.4240723,0.0031352043,10.6484375,32.90625,1.2536621,0.36901855,4.6953125,32.4375,2.6835938,1.6748047,4.6953125,2.7026157,2.743604,1.9364353,0.13574219,0.13574219,0.13574219,0.48876953,0.50878906,0.48876953
59.3125,-1.4240723,0.0031352043,10.6484375,32.90625,1.2536621,0.36901855,4.6953125,32.15625,1.2624512,-1.6523438,4.6953125,2.7026157,3.155633,2.0213814,0.13574219,0.13574219,0.13574219,0.48876953,0.50878906,0.5288086
59.3125,-1.4240723,0.0031352043,10.6484375,32.4375,2.6835938,1.6748047,4.7734375,32.15625,1.2624512,-1.6523438,4.7734375,2.743604,3.155633,3.6179502,0.13574219,0.13574219,0.13574219,0.48876953,0.48876953,0.5288086
56.375,0.73083496,1.4694824,10.421875,32.90625,1.2536621,0.36901855,4.6953125,32.4375,2.6835938,1.6748047,4.6953125,1.2183468,1.9635234,1.9364353,0.2055664,0.2055664,0.2055664,0.5185547,0.50878906,0.48876953
56.375,0.73083496,1.4694824,10.421875,32.90625,1.2536621,0.36901855,4.6953125,32.15625,1.2624512,-1.6523438,4.6953125,1.2183468,3.1667671,2.0213814,0.2055664,0.2055664,0.2055664,0.5185547,0.50878906,0.5288086
56.375,0.73083496,1.4694824,10.421875,32.4375,2.6835938,1.6748047,4.7734375,32.15625,1.2624512,-1.6523438,4.7734375,1.9635234,3.1667671,3.6179502,0.2055664,0.2055664,0.2055664,0.5185547,0.48876953,0.5288086
32.90625,1.2536621,0.36901855,4.6953125,32.4375,2.6835938,1.6748047,4.7734375,32.15625,1.2624512,-1.6523438,4.7734375,1.9364353,2.0213814,3.6179502,0.6567383,0.6567383,0.6567383,0.50878906,0.48876953,0.5288086
324.0,-2.1743164,1.6862793,67.375,204.375,-2.6577148,2.0273438,21.328125,182.5,0.67248535,-0.5449219,21.328125,0.59160715,3.6169791,3.9162061,0.7548828,0.7548828,0.7548828,0.5986328,0.48876953,0.48876953
324.0,-2.1743164,1.6862793,67.375,204.375,-2.6577148,2.0273438,21.328125,74.4375,-2.0644531,1.2565918,21.328125,0.59160715,0.44351017,0.9726346,0.7548828,0.7548828,0.7548828,0.5986328,0.48876953,0.28930664
324.0,-2.1743164,1.6862793,67.375,204.375,-2.6577148,2.0273438,21.328125,58.28125,1.0056152,-0.970459,21.328125,0.59160715,4.085149,3.9812639,0.7548828,0.7548828,0.7548828,0.5986328,0.48876953,0.4189453
324.0,-2.1743164,1.6862793,67.375,204.375,-2.6577148,2.0273438,21.328125,33.90625,-0.9486084,-1.0092773,21.328125,0.59160715,2.961146,3.4845533,0.7548828,0.7548828,0.7548828,0.5986328,0.48876953,0.5185547
324.0,-2.1743164,1.6862793,67.375,182.5,0.67248535,-0.5449219,35.34375,74.4375,-2.0644531,1.2565918,35.34375,3.6169791,0.44351017,3.276627,0.7548828,0.7548828,0.7548828,0.5986328,0.48876953,0.28930664
324.0,-2.1743164,1.6862793,67.375,182.5,0.67248535,-0.5449219,35.34375,58.28125,1.0056152,-0.970459,35.34375,3.6169791,4.085149,0.5404233,0.7548828,0.7548828,0.7548828,0.5986328,0.48876953,0.4189453
324.0,-2.1743164,1.6862793,67.375,182.5,0.67248535,-0.5449219,35.34375,33.90625,-0.9486084,-1.0092773,35.34375,3.6169791,2.961146,1.6862893,0.7548828,0.7548828,0.7548828,0.5986328,0.48876953,0.5185547
324.0,-2.1743164,1.6862793,67.375,74.4375,-2.0644531,1.2565918,6.8007812,58.28125,1.0056152,-0.970459,6.8007812,0.44351017,4.085149,3.792766,0.7548828,0.7548828,0.7548828,0.5986328,0.28930664,0.4189453
324.0,-2.1743164,1.6862793,67.375,74.4375,-2.0644531,1.2565918,6.8007812,33.90625,-0.9486084,-1.0092773,6.8007812,0.44351017,2.961146,2.5257223,0.7548828,0.7548828,0.7548828,0.5986328,0.28930664,0.5185547
324.0,-2.1743164,1.6862793,67.375,58.28125,1.0056152,-0.970459,10.3671875,33.90625,-0.9486084,-1.0092773,10.3671875,4.085149,2.961146,1.9546094,0.7548828,0.7548828,0.7548828,0.5986328,0.4189453,0.5185547
204.375,-2.6577148,2.0273438,21.328125,182.5,0.67248535,-0.5449219,35.34375,74.4375,-2.0644531,1.2565918,35.34375,3.9162061,0.9726346,3.276627,0.43701172,0.43701172,0.43701172,0.48876953,0.48876953,0.28930664
204.375,-2.6577148,2.0273438,21.328125,182.5,0.67248535,-0.5449219,35.34375,58.28125,1.0056152,-0.970459,35.34375,3.9162061,3.9812639,0.5404233,0.43701172,0.43701172,0.43701172,0.48876953,0.48876953,0.4189453
204.375,-2.6577148,2.0273438,21.328125,182.5,0.67248535,-0.5449219,35.34375,33.90625,-0.9486084,-1.0092773,35.34375,3.9162061,3.4845533,1.6862893,0.43701172,0.43701172,0.43701172,0.48876953,0.48876953,0.5185547
204.375,-2.6577148,2.0273438,21.328125,74.4375,-2.0644531,1.2565918,6.8007812,58.28125,1.0056152,-0.970459,6.8007812,0.9726346,3.9812639,3.792766,0.43701172,0.43701172,0.43701172,0.48876953,0.28930664,0.4189453
204.375,-2.6577148,2.0273438,21.328125,74.4375,-2.0644531,1.2565918,6.8007812,33.90625,-0.9486084,-1.0092773,6.8007812,0.9726346,3.4845533,2.5257223,0.43701172,0.43701172,0.43701172,0.48876953,0.28930664,0.5185547
204.375,-2.6577148,2.0273438,21.328125,58.28125,1.0056152,-0.970459,10.3671875,33.90625,-0.9486084,-1.0092773,10.3671875,3.9812639,3.4845533,1.9546094,0.43701172,0.43701172,0.43701172,0.48876953,0.4189453,0.5185547
182.5,0.67248535,-0.5449219,35.34375,74.4375,-2.0644531,1.2565918,6.8007812,58.28125,1.0056152,-0.970459,6.8007812,3.276627,0.5404233,3.792766,0.7294922,0.7294922,0.7294922,0.48876953,0.28930664,0.4189453
182.5,0.67248535,-0.5449219,35.34375,74.4375,-2.0644531,1.2565918,6.8007812,33.90625,-0.9486084,-1.0092773,6.8007812,3.276627,1.6862893,2.5257223,0.7294922,0.7294922,0.7294922,0.48876953,0.28930664,0.5185547
182.5,0.67248535,-0.5449219,35.34375,58.28125,1.0056152,-0.970459,10.3671875,33.90625,-0.9486084,-1.0092773,10.3671875,0.5404233,1.6862893,1.9546094,0.7294922,0.7294922,0.7294922,0.48876953,0.4189453,0.5185547
74.4375,-2.0644531,1.2565918,6.8007812,58.28125,1.0056152,-0.970459,10.3671875,33.90625,-0.9486084,-1.0092773,10.3671875,3.792766,2.5257223,1.9546094,0.46606445,0.46606445,0.46606445,0.28930664,0.4189453,0.5185547
63.59375,-1.2558594,-0.9432373,11.6875,51.8125,-0.92785645,1.7333984,8.0,45.375,2.0625,0.059776306,8.0,2.6966581,3.1298928,3.4268415,0.7705078,0.7705078,0.7705078,0.5385742,0.48876953,0.50878906
63.59375,-1.2558594,-0.9432373,11.6875,51.8125,-0.92785645,1.7333984,8.0,31.75,-2.381836,0.8840332,8.0,2.6966581,2.146332,1.6838878,0.7705078,0.7705078,0.7705078,0.5385742,0.48876953,0.5288086
63.59375,-1.2558594,-0.9432373,11.6875,45.375,2.0625,0.059776306,5.8789062,31.75,-2.381836,0.8840332,5.8789062,3.1298928,2.146332,2.0151343,0.7705078,0.7705078,0.7705078,0.5385742,0.50878906,0.5288086
51.8125,-0.92785645,1.7333984,8.0,45.375,2.0625,0.059776306,5.8789062,31.75,-2.381836,0.8840332,5.8789062,3.4268415,1.6838878,2.0151343,0.9580078,0.9580078,0.9580078,0.48876953,0.50878906,0.5288086
136.375,-3.1000977,0.06674194,27.09375,49.6875,1.8881836,-0.09660339,7.2304688,33.125,-0.5427246,0.6331787,7.2304688,1.3051659,2.6193526,2.5380895,0.6953125,0.6953125,0.6953125,0.5185547,0.5288086,0.48876953
71.5,2.7802734,0.81481934,10.34375,51.03125,-1.0673828,-1.8164062,7.5273438,47.75,2.741211,-0.13391113,7.5273438,3.5854077,0.9495343,2.9923892,0.921875,0.921875,0.921875,0.48876953,0.47875977,0.55859375
71.5,2.7802734,0.81481934,10.34375,51.03125,-1.0673828,-1.8164062,7.5273438,35.75,1.0541992,-1.7861328,7.5273438,3.5854077,3.121584,2.121798,0.921875,0.921875,0.921875,0.48876953,0.47875977,0.50878906
71.5,2.7802734,0.81481934,10.34375,47.75,2.741211,-0.13391113,10.796875,35.75,1.0541992,-1.7861328,10.796875,0.9495343,3.121584,2.3613229,0.921875,0.921875,0.921875,0.48876953,0.55859375,0.50878906
51.03125,-1.0673828,-1.8164062,7.5273438,47.75,2.741211,-0.13391113,10.796875,35.75,1.0541992,-1.7861328,10.796875,2.9923892,2.121798,2.3613229,0.074645996,0.074645996,0.074645996,0.47875977,0.55859375,0.50878906
168.25,3.1123047,-0.57006836,15.6328125,131.5,-0.17489624,1.3564453,12.7421875,32.96875,2.3613281,-1.1745605,12.7421875,3.5619342,0.9640418,3.5830748,0.99560547,0.99560547,0.99560547,0.4987793,0.50878906,0.4987793
82.5,-1.1376953,0.58374023,10.3515625,59.6875,-0.037506104,0.07527161,7.0859375,59.09375,-2.699707,1.4665527,7.0859375,1.2120053,1.7942239,3.003827,0.68847656,0.68847656,0.68847656,0.4987793,0.5185547,0.5185547
82.5,-1.1376953,0.58374023,10.3515625,59.6875,-0.037506104,0.07527161,7.0859375,55.65625,1.2546387,-0.21981812,7.0859375,1.2120053,2.5236814,1.3254117,0.68847656,0.68847656,0.68847656,0.4987793,0.5185547,0.4987793
82.5,-1.1376953,0.58374023,10.3515625,59.6875,-0.037506104,0.07527161,7.0859375,48.8125,3.0234375,0.4887085,7.0859375,1.2120053,2.1241791,3.0887387,0.68847656,0.68847656,0.68847656,0.4987793,0.5185547,0.50878906
82.5,-1.1376953,0.58374023,10.3515625,59.09375,-2.699707,1.4665527,8.40625,55.65625,1.2546387,-0.21981812,8.40625,1.7942239,2.5236814,2.8752983,0.68847656,0.68847656,0.68847656,0.4987793,0.5185547,0.4987793
